District,Number_of_Cases,Week_Start_Date,Year,Month,Week,Week_End_Date,Avg Max Temp (°C),Avg Min Temp (°C),Avg Apparent Max Temp (°C),Avg Apparent Min Temp (°C),Total Precipitation (mm),Avg Wind Speed (km/h),Max Wind Gusts (km/h),Avg Daylight Duration (hours)
Ampara,1,2011-01-10,2011,1,2,2011-01-17,25.425,22.375,28.725,25.0,224.6,17.85,49.7,11.7395833333333
Ampara,1,2011-01-17,2011,1,3,2011-01-24,26.95,22.3375,29.925,25.2625,9.7,17.3125,47.2,11.7645833333333
Ampara,1,2011-01-24,2011,1,4,2011-01-31,26.0375,23.0875,29.35,26.2125,86.1,17.15,42.8,11.7916666666667
Ampara,0,2011-01-31,2011,1,5,2011-02-07,24.775,22.775,28.1,25.4875,425.1,18.9875,52.9,11.825
Ampara,2,2011-02-07,2011,2,6,2011-02-14,26.8,23.1,29.75,26.225,55.4,18.275,43.2,11.86875
Ampara,2,2011-02-14,2011,2,7,2011-02-21,28.675,23.0375,34.325,27.45,13.5,10.2125,33.1,11.9104166666667
Ampara,2,2011-02-21,2011,2,8,2011-02-28,28.625,23.0125,33.0625,26.925,13.5,14.9375,37.8,11.9541666666667
Ampara,2,2011-02-28,2011,2,9,2011-03-07,27.4,23.15,32.275,27.25,82.4,13.8125,36.4,12.0041666666667
Ampara,2,2011-03-07,2011,3,10,2011-03-14,29.3,22.2,34.9375,25.85,8.8,12.8,36.7,12.0416666666667
Ampara,3,2011-03-14,2011,3,11,2011-03-21,29.2125,23.925,34.65,27.7125,17.2,15.675,46.4,12.0895833333333
Ampara,0,2011-03-21,2011,3,12,2011-03-28,30.325,24.0,37.2625,28.85,15.9,8.9625,27.7,12.1333333333333
Ampara,1,2011-03-28,2011,3,13,2011-04-04,31.2125,23.5,37.775,28.3375,1.5,10.425,27.7,12.1833333333333
Ampara,3,2011-04-04,2011,4,14,2011-04-11,30.7625,24.2,36.6,28.975,11.4,12.375,32.8,12.2333333333333
Ampara,0,2011-04-11,2011,4,15,2011-04-18,30.3875,24.1875,37.15,29.125,22.4,11.4125,31.3,12.2729166666667
Ampara,0,2011-04-18,2011,4,16,2011-04-25,30.1125,24.5,36.75,29.6625,69.7,10.6125,33.8,12.31875
Ampara,6,2011-04-25,2011,4,17,2011-05-02,30.7375,24.825,38.5375,30.3875,71.3,8.25,33.8,12.3604166666667
Ampara,3,2011-05-02,2011,5,18,2011-05-09,32.4,25.325,40.1625,30.875,3.8,9.3375,32.0,12.4
Ampara,0,2011-05-09,2011,5,19,2011-05-16,32.375,25.5375,39.475,30.125,6.4,13.25,33.8,12.4375
Ampara,1,2011-05-16,2011,5,20,2011-05-23,32.325,25.4625,38.3125,29.95,14.1,15.6375,42.8,12.4729166666667
Ampara,3,2011-05-23,2011,5,21,2011-05-30,32.8875,25.6,40.0875,30.7,10.8,11.225,33.5,12.4958333333333
Ampara,11,2011-05-30,2011,5,22,2011-06-06,33.0125,25.85,39.5625,30.8375,12.9,10.275,39.6,12.5208333333333
Ampara,5,2011-06-06,2011,6,23,2011-06-13,33.4,26.3125,38.7375,30.6,9.8,14.175,40.3,12.5333333333333
Ampara,5,2011-06-13,2011,6,24,2011-06-20,34.5625,25.55,39.95,29.45,0.5,11.1875,41.4,12.54375
Ampara,1,2011-06-20,2011,6,25,2011-06-27,34.5875,25.025,40.2625,29.225,3.7,9.125,40.3,12.5458333333333
Ampara,5,2011-06-27,2011,6,26,2011-07-04,34.1625,26.1125,39.4625,31.025,3.4,11.4375,40.3,12.5375
Ampara,2,2011-07-04,2011,7,27,2011-07-11,33.175,25.8375,39.4125,31.4125,33.6,8.7375,37.1,12.5270833333333
Ampara,3,2011-07-11,2011,7,28,2011-07-18,33.7375,25.625,38.9125,29.55,11.3,12.775,42.1,12.5104166666667
Ampara,4,2011-07-18,2011,7,29,2011-07-25,33.7,25.775,39.275,29.7375,21.1,13.1125,47.2,12.4833333333333
Ampara,6,2011-07-25,2011,7,30,2011-08-01,33.375,25.15,39.2375,29.2375,17.9,11.7375,37.8,12.4520833333333
Ampara,0,2011-08-01,2011,8,31,2011-08-08,34.3625,25.35,39.35,28.975,11.7,13.65,41.8,12.4208333333333
Ampara,2,2011-08-08,2011,8,32,2011-08-15,32.7375,25.6875,38.775,30.5875,30.3,11.3875,41.0,12.3833333333333
Ampara,2,2011-08-15,2011,8,33,2011-08-22,32.0625,25.2875,38.175,30.1375,20.2,10.15,44.6,12.3458333333333
Ampara,2,2011-08-22,2011,8,34,2011-08-29,32.9,25.1125,37.65,28.175,19.0,18.05,47.5,12.29375
Ampara,1,2011-08-29,2011,8,35,2011-09-05,33.575,25.6,39.5375,29.4375,18.3,14.175,41.4,12.25625
Ampara,18,2011-09-05,2011,9,36,2011-09-12,32.65,25.6125,38.9125,29.9,35.8,13.6125,40.7,12.20625
Ampara,1,2011-09-12,2011,9,37,2011-09-19,32.375,25.2125,38.35,29.2625,16.3,13.625,39.2,12.1604166666667
Ampara,1,2011-09-19,2011,9,38,2011-09-26,33.2,25.375,38.8375,29.6875,6.2,14.1625,45.4,12.1166666666667
Ampara,3,2011-09-26,2011,9,39,2011-10-03,32.6875,25.7,39.175,31.2375,17.3,13.2875,35.6,12.06875
Ampara,4,2011-10-03,2011,10,40,2011-10-10,31.5,25.3,38.3375,30.75,50.4,13.1,32.8,12.025
Ampara,4,2011-10-10,2011,10,41,2011-10-17,30.25,24.6125,37.0625,29.8125,62.2,9.7375,29.2,11.9729166666667
Ampara,6,2011-10-17,2011,10,42,2011-10-24,29.4,24.325,36.05,29.275,70.8,9.6,32.4,11.9333333333333
Ampara,2,2011-10-24,2011,10,43,2011-10-31,27.45,23.8,32.6,28.575,120.6,11.0875,38.2,11.8895833333333
Ampara,4,2011-10-31,2011,10,44,2011-11-07,28.675,23.9375,34.675,28.7375,48.4,9.2375,27.7,11.8541666666667
Ampara,0,2011-11-07,2011,11,45,2011-11-14,28.8625,23.675,33.6625,27.6625,11.5,13.25,36.0,11.8125
Ampara,9,2011-11-14,2011,11,46,2011-11-21,28.325,23.6125,33.625,27.9125,29.7,12.975,36.4,11.78125
Ampara,6,2011-11-21,2011,11,47,2011-11-28,27.275,23.875,32.0125,27.8875,140.2,15.375,51.5,11.75625
Ampara,8,2011-11-28,2011,11,48,2011-12-05,28.575,23.65,33.6,28.375,15.0,10.3625,32.8,11.7291666666667
Ampara,5,2011-12-05,2011,12,49,2011-12-12,28.0,23.5875,32.525,27.6875,34.8,14.5625,44.3,11.7145833333333
Ampara,5,2011-12-12,2011,12,50,2011-12-19,26.7375,23.8125,30.5625,27.4,193.4,15.8,43.2,11.7041666666667
Ampara,13,2011-12-19,2011,12,51,2011-12-26,26.1125,23.3375,29.0125,26.15,213.1,19.175,48.6,11.7
Ampara,24,2011-12-26,2011,12,52,2012-01-02,28.7375,21.3625,32.2875,23.625,0.5,13.4625,40.0,11.7083333333333
Ampara,5,2012-01-02,2012,1,1,2012-01-09,27.5625,22.7375,32.075,26.9625,48.0,13.975,37.1,11.71875
Ampara,12,2012-01-09,2012,1,2,2012-01-16,27.225,22.9125,29.9,25.9875,6.3,18.6125,51.5,11.7354166666667
Ampara,9,2012-01-16,2012,1,3,2012-01-23,27.075,22.05,29.85,24.9375,4.9,14.875,40.7,11.7583333333333
Ampara,9,2012-01-23,2012,1,4,2012-01-30,27.1875,22.3375,29.5625,25.275,6.8,17.175,39.6,11.7875
Ampara,9,2012-01-30,2012,1,5,2012-02-06,26.95,22.7625,30.0125,26.1,29.7,18.4375,43.2,11.8166666666667
Ampara,17,2012-02-06,2012,2,6,2012-02-13,27.8625,23.125,32.225,27.125,23.0,15.275,41.0,11.8604166666667
Ampara,5,2012-02-13,2012,2,7,2012-02-20,27.6875,23.225,31.425,27.125,31.3,15.6625,41.0,11.9020833333333
Ampara,9,2012-02-20,2012,2,8,2012-02-27,28.4375,22.6125,31.75,25.9625,1.2,17.05,44.6,11.94375
Ampara,7,2012-02-27,2012,2,9,2012-03-05,30.0125,23.8125,35.8,28.3375,10.1,12.1625,31.3,11.9958333333333
Ampara,3,2012-03-05,2012,3,10,2012-03-12,30.7625,23.3875,36.2875,27.675,0.4,13.4375,35.3,12.03125
Ampara,8,2012-03-12,2012,3,11,2012-03-19,29.975,23.9,35.8625,28.5375,10.7,12.7875,33.5,12.0833333333333
Ampara,0,2012-03-19,2012,3,12,2012-03-26,31.5,23.7375,36.575,27.825,0.0,14.2875,35.3,12.1291666666667
Ampara,1,2012-03-26,2012,3,13,2012-04-02,30.7,24.575,36.5875,29.175,22.2,12.6375,37.1,12.175
Ampara,1,2012-04-02,2012,4,14,2012-04-09,31.0125,24.675,37.45,29.525,22.5,11.4625,33.8,12.225
Ampara,4,2012-04-09,2012,4,15,2012-04-16,30.6625,24.6625,37.325,29.6625,35.1,10.1875,34.2,12.2666666666667
Ampara,1,2012-04-16,2012,4,16,2012-04-23,30.6125,24.9375,37.2875,29.7625,32.8,9.55,29.5,12.3125
Ampara,4,2012-04-23,2012,4,17,2012-04-30,31.375,25.1,37.825,30.0,23.8,12.9,38.2,12.3520833333333
Ampara,1,2012-04-30,2012,4,18,2012-05-07,33.0875,25.075,39.6375,29.35,1.5,12.15,38.2,12.39375
Ampara,5,2012-05-07,2012,5,19,2012-05-14,32.9375,25.925,40.375,31.4,2.6,10.5125,33.1,12.43125
Ampara,0,2012-05-14,2012,5,20,2012-05-21,33.9375,26.3375,41.3625,31.5375,5.4,12.9625,35.6,12.46875
Ampara,0,2012-05-21,2012,5,21,2012-05-28,35.2625,26.7125,41.1125,30.5375,10.4,15.6,41.4,12.4916666666667
Ampara,0,2012-05-28,2012,5,22,2012-06-04,35.8125,26.6125,41.7125,30.2,2.2,16.7125,45.7,12.5166666666667
Ampara,1,2012-06-04,2012,6,23,2012-06-11,35.2625,26.3375,40.15,30.1875,4.2,13.7,41.0,12.5333333333333
Ampara,1,2012-06-11,2012,6,24,2012-06-18,34.6125,26.0875,39.0,29.5375,5.3,14.5125,44.6,12.54375
Ampara,0,2012-06-18,2012,6,25,2012-06-25,34.3125,25.8875,38.05,28.9625,0.8,16.625,40.7,12.5458333333333
Ampara,1,2012-06-25,2012,6,26,2012-07-02,34.1625,25.7875,38.575,29.2875,5.7,14.275,40.7,12.5416666666667
Ampara,0,2012-07-02,2012,7,27,2012-07-09,34.7625,25.8625,39.4,29.325,4.8,13.3125,56.9,12.5291666666667
Ampara,2,2012-07-09,2012,7,28,2012-07-16,33.4875,26.0375,39.175,31.1125,39.4,11.075,40.0,12.5145833333333
Ampara,1,2012-07-16,2012,7,29,2012-07-23,33.575,25.3875,38.9125,29.15,8.4,13.025,42.5,12.4895833333333
Ampara,1,2012-07-23,2012,7,30,2012-07-30,34.725,25.6625,40.375,29.2625,3.2,10.75,42.5,12.45625
Ampara,1,2012-07-30,2012,7,31,2012-08-06,35.3,26.0625,39.9,29.1375,1.5,15.0125,43.6,12.4270833333333
Ampara,2,2012-08-06,2012,8,32,2012-08-13,34.25,26.1875,38.575,29.3,10.8,16.0875,46.4,12.3979166666667
Ampara,1,2012-08-13,2012,8,33,2012-08-20,33.575,25.7625,38.9875,29.575,16.1,13.75,43.9,12.3541666666667
Ampara,0,2012-08-20,2012,8,34,2012-08-27,33.3125,25.55,38.1,29.325,13.4,16.0625,45.0,12.30625
Ampara,2,2012-08-27,2012,8,35,2012-09-03,33.725,25.8,38.5375,29.0875,16.5,17.8375,47.5,12.2625
Ampara,0,2012-09-03,2012,9,36,2012-09-10,33.4,25.6625,39.2375,29.625,25.6,14.275,40.0,12.2145833333333
Ampara,3,2012-09-10,2012,9,37,2012-09-17,33.5625,25.3625,39.5875,30.075,10.1,12.05,38.9,12.16875
Ampara,0,2012-09-17,2012,9,38,2012-09-24,33.125,25.4625,38.2625,29.4625,31.5,16.2375,45.7,12.1229166666667
Ampara,1,2012-09-24,2012,9,39,2012-10-01,33.2125,25.5875,39.525,29.975,16.2,11.775,37.8,12.0770833333333
Ampara,3,2012-10-01,2012,10,40,2012-10-08,33.5375,25.7625,39.25,29.7875,17.7,16.7625,48.6,12.03125
Ampara,0,2012-10-08,2012,10,41,2012-10-15,30.7125,24.8375,36.3875,29.5375,74.3,13.975,40.3,11.9833333333333
Ampara,5,2012-10-15,2012,10,42,2012-10-22,28.3875,23.925,34.1625,28.75,123.2,9.9375,28.4,11.94375
Ampara,0,2012-10-22,2012,10,43,2012-10-29,28.4,23.85,33.8125,28.175,113.9,12.85,64.1,11.8958333333333
Ampara,2,2012-10-29,2012,10,44,2012-11-05,28.8,24.1125,33.45,27.6,91.6,17.0625,64.1,11.8625
Ampara,2,2012-11-05,2012,11,45,2012-11-12,28.6125,23.6875,34.5375,28.4625,88.3,10.875,33.1,11.8208333333333
Ampara,2,2012-11-12,2012,11,46,2012-11-19,28.0375,24.0375,32.65,27.775,28.0,14.1875,33.8,11.7854166666667
Ampara,6,2012-11-19,2012,11,47,2012-11-26,29.25,23.95,35.2375,28.725,51.5,9.6125,27.7,11.75625
Ampara,0,2012-11-26,2012,11,48,2012-12-03,27.85,23.475,31.875,26.8625,58.6,15.45,43.9,11.73125
Ampara,15,2012-12-03,2012,12,49,2012-12-10,27.725,23.35,32.6625,27.425,22.4,11.1625,36.0,11.7166666666667
Ampara,7,2012-12-10,2012,12,50,2012-12-17,27.175,22.5875,30.425,25.6875,81.0,16.8,48.2,11.7083333333333
Ampara,0,2012-12-17,2012,12,51,2012-12-24,26.075,23.45,30.3125,27.0625,195.5,14.9875,48.2,11.7
Ampara,7,2012-12-24,2012,12,52,2012-12-31,27.5375,23.6375,32.9625,27.9,58.1,12.2625,36.0,11.7
Ampara,8,2012-12-31,2012,12,1,2013-01-07,26.5875,23.8,30.05,27.2625,237.1,17.1,42.5,11.7166666666667
Ampara,17,2013-01-07,2013,1,2,2013-01-14,26.6375,23.175,29.875,26.2625,159.8,16.6125,42.8,11.7333333333333
Ampara,16,2013-01-14,2013,1,3,2013-01-21,27.575,22.85,30.4,25.5125,1.4,18.925,47.9,11.7541666666667
Ampara,10,2013-01-21,2013,1,4,2013-01-28,26.8875,23.5375,30.05,26.5375,187.2,19.175,47.9,11.7833333333333
Ampara,3,2013-01-28,2013,1,5,2013-02-04,27.3625,23.1875,30.6125,26.0375,8.3,18.65,45.0,11.8125
Ampara,12,2013-02-04,2013,2,6,2013-02-11,27.1125,23.625,31.675,27.7,43.8,13.975,40.3,11.8541666666667
Ampara,6,2013-02-11,2013,2,7,2013-02-18,27.925,23.525,33.475,27.8375,96.6,13.1375,45.0,11.89375
Ampara,47,2013-02-18,2013,2,8,2013-02-25,28.6625,22.7625,33.0375,26.3875,6.2,16.0375,43.6,11.9354166666667
Ampara,26,2013-02-25,2013,2,9,2013-03-04,28.5375,23.3,32.2875,26.45,52.0,17.4125,44.3,11.9895833333333
Ampara,42,2013-03-04,2013,3,10,2013-03-11,28.3125,24.35,34.5375,29.1875,72.7,12.0,37.8,12.0229166666667
Ampara,12,2013-03-11,2013,3,11,2013-03-18,29.275,24.2625,35.6875,29.325,18.1,12.2875,31.3,12.075
Ampara,1,2013-03-18,2013,3,12,2013-03-25,29.3375,23.675,35.2,28.4125,26.9,12.7625,36.0,12.1229166666667
Ampara,15,2013-03-25,2013,3,13,2013-04-01,30.5375,24.5625,37.375,29.7875,13.0,10.5,27.7,12.1708333333333
Ampara,11,2013-04-01,2013,4,14,2013-04-08,31.9875,25.4,38.6625,30.575,0.0,12.3625,33.1,12.2166666666667
Ampara,1,2013-04-08,2013,4,15,2013-04-15,31.5375,25.5,38.4125,30.7875,19.3,11.275,32.0,12.2583333333333
Ampara,5,2013-04-15,2013,4,16,2013-04-22,32.9,25.7875,39.7125,31.275,5.1,11.7375,36.0,12.3041666666667
Ampara,2,2013-04-22,2013,4,17,2013-04-29,31.8125,25.7,38.4875,31.0625,16.9,10.375,32.0,12.3479166666667
Ampara,2,2013-04-29,2013,4,18,2013-05-06,31.0,25.5625,37.75,31.0375,29.2,10.75,33.1,12.3854166666667
Ampara,5,2013-05-06,2013,5,19,2013-05-13,32.05,26.125,39.375,31.75,18.8,10.45,31.0,12.4270833333333
Ampara,2,2013-05-13,2013,5,20,2013-05-20,32.7375,26.4875,40.1875,31.8,35.6,12.9125,48.6,12.4604166666667
Ampara,6,2013-05-20,2013,5,21,2013-05-27,33.4875,25.85,39.375,29.7875,10.1,16.6,48.6,12.4895833333333
Ampara,11,2013-05-27,2013,5,22,2013-06-03,32.775,25.7625,38.2125,29.75,12.6,15.2875,57.2,12.5104166666667
Ampara,4,2013-06-03,2013,6,23,2013-06-10,32.575,25.7625,36.775,29.65,0.3,13.4375,53.3,12.5291666666667
Ampara,3,2013-06-10,2013,6,24,2013-06-17,33.6,25.8625,37.2375,29.65,5.7,15.2875,56.2,12.54375
Ampara,4,2013-06-17,2013,6,25,2013-06-24,33.125,25.7625,37.75,29.95,17.6,11.1375,49.0,12.5416666666667
Ampara,2,2013-06-24,2013,6,26,2013-07-01,33.325,25.5375,38.6375,29.5875,18.4,13.5875,45.0,12.54375
Ampara,5,2013-07-01,2013,7,27,2013-07-08,32.9375,25.075,38.6375,29.2625,39.5,11.1375,39.6,12.53125
Ampara,7,2013-07-08,2013,7,28,2013-07-15,32.625,25.375,38.5125,30.025,2.8,8.0625,34.9,12.5229166666667
Ampara,4,2013-07-15,2013,7,29,2013-07-22,33.9125,25.65,38.675,28.8125,4.9,14.0625,46.1,12.4979166666667
Ampara,6,2013-07-22,2013,7,30,2013-07-29,33.5125,25.75,38.3875,29.1875,7.7,15.2375,42.1,12.4645833333333
Ampara,5,2013-07-29,2013,7,31,2013-08-05,34.7375,25.825,38.9875,29.475,9.8,13.075,53.3,12.43125
Ampara,4,2013-08-05,2013,8,32,2013-08-12,33.5,25.3875,39.3,29.8375,26.1,10.725,41.4,12.4020833333333
Ampara,1,2013-08-12,2013,8,33,2013-08-19,33.225,25.275,38.8125,29.55,11.5,12.0125,41.4,12.3625
Ampara,5,2013-08-19,2013,8,34,2013-08-26,34.2125,25.1,39.4625,28.85,3.7,12.4875,44.3,12.3145833333333
Ampara,4,2013-08-26,2013,8,35,2013-09-02,32.5,25.7125,37.5625,30.325,22.7,14.725,48.6,12.26875
Ampara,0,2013-09-02,2013,9,36,2013-09-09,31.7375,25.3,36.6375,29.5,21.7,10.95,42.5,12.225
Ampara,10,2013-09-09,2013,9,37,2013-09-16,31.7375,25.1125,37.0125,29.0,14.5,13.05,39.6,12.1791666666667
Ampara,5,2013-09-16,2013,9,38,2013-09-23,33.3875,25.4125,38.325,29.05,10.8,15.975,48.2,12.13125
Ampara,9,2013-09-23,2013,9,39,2013-09-30,33.8125,25.1375,39.6125,29.525,0.4,13.5,41.4,12.0875
Ampara,9,2013-09-30,2013,9,40,2013-10-07,33.3375,24.925,39.0625,28.7125,7.5,12.9125,39.6,12.04375
Ampara,3,2013-10-07,2013,10,41,2013-10-14,33.775,25.0,39.5125,28.8,4.8,12.6375,43.9,11.9916666666667
Ampara,0,2013-10-14,2013,10,42,2013-10-21,31.125,24.6625,37.05,29.4625,107.5,11.2,39.2,11.9479166666667
Ampara,3,2013-10-21,2013,10,43,2013-10-28,30.925,24.7125,37.2125,29.025,40.3,11.925,37.1,11.9020833333333
Ampara,8,2013-10-28,2013,10,44,2013-11-04,29.25,24.225,35.525,28.925,50.2,11.5125,37.4,11.8666666666667
Ampara,7,2013-11-04,2013,11,45,2013-11-11,28.375,23.8375,33.7875,28.2875,15.9,13.05,35.6,11.8291666666667
Ampara,3,2013-11-11,2013,11,46,2013-11-18,28.8875,23.8125,33.0125,27.325,9.3,15.6625,45.0,11.7916666666667
Ampara,5,2013-11-18,2013,11,47,2013-11-25,28.6875,23.65,33.7875,28.1375,28.5,11.525,34.9,11.7625
Ampara,4,2013-11-25,2013,11,48,2013-12-02,27.9625,23.25,32.0625,26.9375,88.5,13.6125,37.4,11.7395833333333
Ampara,4,2013-12-02,2013,12,49,2013-12-09,26.9875,23.575,30.2625,26.15,183.0,20.2125,49.3,11.71875
Ampara,2,2013-12-09,2013,12,50,2013-12-16,27.7625,23.075,31.95,26.7625,30.0,15.4,45.7,11.7041666666667
Ampara,5,2013-12-16,2013,12,51,2013-12-23,26.175,23.3125,28.6125,26.1,141.9,20.5,48.6,11.7
Ampara,13,2013-12-23,2013,12,52,2013-12-30,26.425,23.0875,28.35,25.525,17.2,20.2875,52.6,11.7
Ampara,5,2013-12-30,2013,12,1,2014-01-06,26.275,22.95,29.15,25.3375,57.4,18.7875,46.4,11.70625
Ampara,0,2014-01-06,2014,1,2,2014-01-13,26.9625,23.125,30.8625,26.7,35.8,16.275,42.5,11.7229166666667
Ampara,3,2014-01-13,2014,1,3,2014-01-20,26.5375,22.8625,30.25,26.2625,55.9,16.35,42.5,11.75
Ampara,12,2014-01-20,2014,1,4,2014-01-27,26.9625,22.7125,29.25,25.4875,12.4,19.75,46.4,11.7770833333333
Ampara,1,2014-01-27,2014,1,5,2014-02-03,26.825,23.0,30.5625,26.4,22.7,17.2,43.9,11.8020833333333
Ampara,2,2014-02-03,2014,2,6,2014-02-10,27.45,21.5125,30.275,23.9875,0.0,15.825,39.2,11.8479166666667
Ampara,4,2014-02-10,2014,2,7,2014-02-17,28.35,21.925,32.3,25.1625,3.7,12.525,33.1,11.8854166666667
Ampara,8,2014-02-17,2014,2,8,2014-02-24,28.75,23.6125,33.025,27.85,12.5,16.4125,40.7,11.925
Ampara,6,2014-02-24,2014,2,9,2014-03-03,28.7375,23.8875,32.9875,27.875,9.2,16.225,40.7,11.9770833333333
Ampara,2,2014-03-03,2014,3,10,2014-03-10,29.0375,24.1625,33.2125,28.375,9.3,16.55,42.1,12.01875
Ampara,8,2014-03-10,2014,3,11,2014-03-17,29.275,24.1875,32.4,27.575,5.0,18.925,46.8,12.0666666666667
Ampara,3,2014-03-17,2014,3,12,2014-03-24,29.5875,23.775,34.875,28.525,22.8,13.2375,43.6,12.1166666666667
Ampara,5,2014-03-24,2014,3,13,2014-03-31,30.3625,23.275,35.4625,27.725,2.7,14.5625,43.6,12.1583333333333
Ampara,3,2014-03-31,2014,3,14,2014-04-07,31.275,23.9,37.0625,28.4625,15.7,12.7375,32.4,12.2
Ampara,0,2014-04-07,2014,4,15,2014-04-14,31.875,24.4375,38.275,29.475,2.4,12.325,31.7,12.25
Ampara,2,2014-04-14,2014,4,16,2014-04-21,31.9125,24.7625,38.0125,30.025,2.3,11.55,31.3,12.29375
Ampara,6,2014-04-21,2014,4,17,2014-04-28,32.075,25.275,38.575,30.75,15.9,11.65,33.8,12.3395833333333
Ampara,8,2014-04-28,2014,4,18,2014-05-05,30.5,25.175,36.4875,30.425,59.3,13.475,36.4,12.3791666666667
Ampara,6,2014-05-05,2014,5,19,2014-05-12,30.5625,25.1875,36.85,29.725,57.3,15.15,45.4,12.4208333333333
Ampara,2,2014-05-12,2014,5,20,2014-05-19,32.3125,25.7,40.225,31.4625,12.4,9.9125,29.9,12.4541666666667
Ampara,1,2014-05-19,2014,5,21,2014-05-26,33.075,26.1,40.8875,31.4,8.8,11.3,32.8,12.48125
Ampara,6,2014-05-26,2014,5,22,2014-06-02,32.675,26.2875,40.0375,31.4375,33.9,12.0375,41.8,12.5083333333333
Ampara,10,2014-06-02,2014,6,23,2014-06-09,32.9625,26.175,39.15,31.5625,25.9,12.0625,54.4,12.5270833333333
Ampara,5,2014-06-09,2014,6,24,2014-06-16,34.6125,26.225,39.525,30.95,1.5,12.325,54.4,12.5375
Ampara,4,2014-06-16,2014,6,25,2014-06-23,35.225,26.1125,39.875,29.8625,0.2,12.975,47.2,12.5458333333333
Ampara,10,2014-06-23,2014,6,26,2014-06-30,34.675,25.9125,39.75,29.9375,1.1,13.0,42.1,12.5416666666667
Ampara,4,2014-06-30,2014,6,27,2014-07-07,33.95,26.15,40.15,31.0875,6.7,10.7125,37.4,12.5333333333333
Ampara,2,2014-07-07,2014,7,28,2014-07-14,34.225,26.35,37.2125,30.2875,0.2,16.5875,56.9,12.5208333333333
Ampara,1,2014-07-14,2014,7,29,2014-07-21,35.2625,26.025,39.2875,29.8,0.2,11.5,45.0,12.5020833333333
Ampara,5,2014-07-21,2014,7,30,2014-07-28,35.7125,26.5,39.975,30.25,3.7,11.4625,49.0,12.46875
Ampara,8,2014-07-28,2014,7,31,2014-08-04,35.65,26.4125,39.9125,30.2125,0.5,10.5,51.5,12.4354166666667
Ampara,1,2014-08-04,2014,8,32,2014-08-11,34.35,26.3125,39.6875,30.8125,25.6,9.7625,49.3,12.40625
Ampara,4,2014-08-11,2014,8,33,2014-08-18,32.4375,25.0375,38.8125,29.7625,41.8,8.55,33.8,12.3666666666667
Ampara,11,2014-08-18,2014,8,34,2014-08-25,31.225,25.05,37.1625,29.4875,43.0,13.4375,45.4,12.325
Ampara,2,2014-08-25,2014,8,35,2014-09-01,32.925,25.1125,38.2875,28.475,6.5,14.5,42.1,12.275
Ampara,4,2014-09-01,2014,9,36,2014-09-08,32.2875,25.45,38.9875,29.15,53.7,14.4875,38.5,12.2291666666667
Ampara,0,2014-09-08,2014,9,37,2014-09-15,32.475,24.925,39.575,29.4,18.9,12.3125,37.8,12.1875
Ampara,6,2014-09-15,2014,9,38,2014-09-22,33.35,25.1125,39.275,29.0,2.3,13.05,46.1,12.1416666666667
Ampara,4,2014-09-22,2014,9,39,2014-09-29,31.2,25.325,37.0875,30.1875,24.6,13.425,36.4,12.09375
Ampara,2,2014-09-29,2014,9,40,2014-10-06,30.1125,24.525,37.2625,29.55,76.0,8.575,31.0,12.05
Ampara,4,2014-10-06,2014,10,41,2014-10-13,31.3375,24.7875,38.6625,30.0125,35.9,9.2,32.0,12.0
Ampara,6,2014-10-13,2014,10,42,2014-10-20,29.5875,24.3375,36.25,29.0375,78.5,12.1875,28.4,11.95
Ampara,2,2014-10-20,2014,10,43,2014-10-27,29.4375,23.8625,36.1375,28.7125,58.4,9.35,28.4,11.9083333333333
Ampara,2,2014-10-27,2014,10,44,2014-11-03,29.325,24.1625,35.175,28.8,46.2,10.2,31.0,11.8708333333333
Ampara,5,2014-11-03,2014,11,45,2014-11-10,29.975,23.85,35.0625,28.425,16.3,10.025,42.8,11.8354166666667
Ampara,44,2014-11-10,2014,11,46,2014-11-17,28.5125,23.8375,33.875,28.4875,33.2,12.525,34.6,11.7979166666667
Ampara,83,2014-11-17,2014,11,47,2014-11-24,26.925,23.7875,31.775,27.9125,144.3,12.4125,34.6,11.7666666666667
Ampara,39,2014-11-24,2014,11,48,2014-12-01,27.2125,23.4625,32.0,26.9875,132.6,12.2,32.8,11.7416666666667
Ampara,37,2014-12-01,2014,12,49,2014-12-08,27.4125,23.7875,31.85,28.0625,78.3,12.8875,37.4,11.7229166666667
Ampara,29,2014-12-08,2014,12,50,2014-12-15,28.125,23.5375,33.3875,28.15,58.5,11.9,30.6,11.7041666666667
Ampara,1,2014-12-15,2014,12,51,2014-12-22,26.6125,23.725,31.225,27.6875,259.5,15.175,38.2,11.7
Ampara,64,2014-12-22,2014,12,52,2014-12-29,25.2125,23.0875,28.4,25.6625,376.2,19.6875,50.0,11.7
Ampara,42,2014-12-29,2014,12,1,2015-01-05,28.85,23.175,34.05,27.3,12.3,11.8,46.8,11.7083333333333
Ampara,36,2015-01-05,2015,1,2,2015-01-12,27.5625,22.75,30.55,25.5125,6.5,17.825,42.8,11.725
Ampara,57,2015-01-12,2015,1,3,2015-01-19,27.475,22.725,29.975,25.5375,4.8,17.725,42.5,11.7458333333333
Ampara,45,2015-01-19,2015,1,4,2015-01-26,27.7875,22.8,31.475,26.0125,7.4,16.675,38.5,11.7729166666667
Ampara,18,2015-01-26,2015,1,5,2015-02-02,27.5125,23.5125,30.8875,26.825,28.0,17.425,44.6,11.8
