District,Number_of_Cases,Week_Start_Date,Month,Year,Week,Week_End_Date,Avg Max Temp (°C),Avg Min Temp (°C),Avg Apparent Max Temp (°C),Avg Apparent Min Temp (°C),Total Precipitation (mm),Total Rain (mm),Avg Wind Speed (km/h),Max Wind Gusts (km/h),Weather Code,Avg Daylight Duration (hours),Avg Sunrise Time,Avg Sunset Time
Ampara,4,2010-06-21,6,2010,25,2010-06-28,33.1625,25.8625,38.95,30.25,17.2,17.2,12.125,40.7,2,12.5458333333333,348,1101
Ampara,1,2010-06-28,6,2010,26,2010-07-05,33.0875,25.7875,38.85,29.8625,16.9,16.9,12.5125,46.4,61,12.5375,350,1102
Ampara,3,2010-07-05,7,2010,27,2010-07-12,31.7625,25.8375,37.025,30.375,13.8,13.8,13.9125,43.6,53,12.5229166666667,352,1103
Ampara,5,2010-07-12,7,2010,28,2010-07-19,32.8125,25.525,38.2625,29.8,15.6,15.6,12.775,45.7,51,12.5083333333333,353,1104
Ampara,9,2010-07-19,7,2010,29,2010-07-26,33.375,25.9875,38.3125,30.45,5.3,5.3,11.4875,45.7,3,12.4791666666667,354,1103
Ampara,13,2010-07-26,7,2010,30,2010-08-02,34.45,25.825,39.425,30.275,5.5,5.5,11.95,47.5,53,12.4479166666667,355,1102
Ampara,8,2010-08-02,8,2010,31,2010-08-09,34.3625,25.9125,40.025,30.05,7.8,7.8,10.925,41.8,2,12.4166666666667,356,1101
Ampara,1,2010-08-09,8,2010,32,2010-08-16,32.675,26.25,39.45,31.4875,63.8,63.8,10.975,33.8,61,12.38125,356,1098
Ampara,5,2010-08-16,8,2010,33,2010-08-23,31.4,25.35,37.3,30.05,46.8,46.8,8.3625,45,51,12.3395833333333,356,1096
Ampara,5,2010-08-23,8,2010,34,2010-08-30,32,25.2875,38.0375,29.4375,21,21,10.875,38.9,63,12.2875,355,1093
Ampara,5,2010-08-30,8,2010,35,2010-09-06,32.4125,25.15,38.7125,29.625,13.6,13.6,12.0875,36.7,1,12.2416666666667,355,1089
Ampara,3,2010-09-06,9,2010,36,2010-09-13,31.6125,25.225,38.525,30.5,37.2,37.2,8.5625,32.4,63,12.2,354,1086
Ampara,4,2010-09-13,9,2010,37,2010-09-20,32.0875,25.1375,38.9875,30.15,29.6,29.6,9.825,34.9,63,12.1541666666667,352,1082
Ampara,1,2010-09-20,9,2010,38,2010-09-27,29.8,24.7875,35.9375,29.9125,43.6,43.6,9.05,31.7,55,12.1083333333333,351,1078
Ampara,1,2010-09-27,9,2010,39,2010-10-04,29.7,24.325,35.875,29.175,107.2,107.2,9.5625,46.4,63,12.0604166666667,350,1074
Ampara,3,2010-10-04,10,2010,40,2010-10-11,31.6125,25.0375,37.3875,29.6,12.7,12.7,11.5875,47.9,61,12.0166666666667,350,1071
Ampara,2,2010-10-11,10,2010,41,2010-10-18,32.3875,23.7375,38.4625,27.85,5.1,5.1,8.375,33.8,1,11.9625,350,1067
Ampara,2,2010-10-18,10,2010,42,2010-10-25,31.5625,24.55,38.2125,29.4875,12,12,11.625,34.6,1,11.91875,350,1065
Ampara,4,2010-10-25,10,2010,43,2010-11-01,29.6625,24.1375,35.6625,29.125,69.5,69.5,9.675,33.8,63,11.8833333333333,350,1063
Ampara,0,2010-11-01,11,2010,44,2010-11-08,29.4,24.1625,35.4875,29.0125,61.7,61.7,9.925,49.3,63,11.8458333333333,351,1061
Ampara,6,2010-11-08,11,2010,45,2010-11-15,29.2625,23.8375,35.825,28.4625,34,34,9.4375,27.7,53,11.80625,352,1061
Ampara,15,2010-11-15,11,2010,46,2010-11-22,28.325,23.4,33.8375,27.9875,109.3,109.3,10.5875,31.3,63,11.7729166666667,354,1061
Ampara,2,2010-11-22,11,2010,47,2010-11-29,27.75,23.6125,33.05,27.9125,147,147,10.9375,31.7,63,11.75,357,1062
Ampara,0,2010-11-29,11,2010,48,2010-12-06,27.1375,23.4375,31.4875,27,182.5,182.5,13.4625,51.5,63,11.7270833333333,360,1064
Ampara,6,2010-12-06,12,2010,49,2010-12-13,28.4125,23.1375,33.85,27.375,60.8,60.8,9.35,36.7,53,11.7083333333333,364,1066
Ampara,4,2010-12-13,12,2010,50,2010-12-20,27.8375,22.9125,32.65,27,14.7,14.7,12.6,39.2,53,11.7,367,1069
Ampara,1,2010-12-20,12,2010,51,2010-12-27,25.15,22.6875,28.925,25.725,171.4,171.4,16.05,42.5,63,11.7,371,1073
Ampara,2,2010-12-27,12,2010,52,2011-01-03,25.6875,22.45,29.1375,25.225,187.4,187.4,16.4875,48.2,61,11.7041666666667,374,1076
Ampara,4,2011-01-03,1,2011,1,2011-01-10,25.8375,22.9,29.7375,25.7,234.2,234.2,17.4875,48.2,63,11.71875,376,1080
Ampara,1,2011-01-10,1,2011,2,2011-01-17,25.425,22.375,28.725,25,224.6,224.6,17.85,49.7,63,11.7395833333333,379,1083
Ampara,1,2011-01-17,1,2011,3,2011-01-24,26.95,22.3375,29.925,25.2625,9.7,9.7,17.3125,47.2,51,11.7645833333333,380,1086
Ampara,1,2011-01-24,1,2011,4,2011-01-31,26.0375,23.0875,29.35,26.2125,86.1,86.1,17.15,42.8,61,11.7916666666667,381,1089
Ampara,0,2011-01-31,1,2011,5,2011-02-07,24.775,22.775,28.1,25.4875,425.1,425.1,18.9875,52.9,63,11.825,381,1091
Ampara,2,2011-02-07,2,2011,6,2011-02-14,26.8,23.1,29.75,26.225,55.4,55.4,18.275,43.2,3,11.86875,380,1092
Ampara,2,2011-02-14,2,2011,7,2011-02-21,28.675,23.0375,34.325,27.45,13.5,13.5,10.2125,33.1,51,11.9104166666667,379,1094
Ampara,2,2011-02-21,2,2011,8,2011-02-28,28.625,23.0125,33.0625,26.925,13.5,13.5,14.9375,37.8,51,11.9541666666667,377,1094
Ampara,2,2011-02-28,2,2011,9,2011-03-07,27.4,23.15,32.275,27.25,82.4,82.4,13.8125,36.4,51,12.0041666666667,374,1095
Ampara,2,2011-03-07,3,2011,10,2011-03-14,29.3,22.2,34.9375,25.85,8.8,8.8,12.8,36.7,2,12.0416666666667,371,1094
Ampara,3,2011-03-14,3,2011,11,2011-03-21,29.2125,23.925,34.65,27.7125,17.2,17.2,15.675,46.4,51,12.0895833333333,368,1093
Ampara,0,2011-03-21,3,2011,12,2011-03-28,30.325,24,37.2625,28.85,15.9,15.9,8.9625,27.7,51,12.1333333333333,365,1093
Ampara,1,2011-03-28,3,2011,13,2011-04-04,31.2125,23.5,37.775,28.3375,1.5,1.5,10.425,27.7,3,12.1833333333333,361,1092
Ampara,3,2011-04-04,4,2011,14,2011-04-11,30.7625,24.2,36.6,28.975,11.4,11.4,12.375,32.8,51,12.2333333333333,358,1092
Ampara,0,2011-04-11,4,2011,15,2011-04-18,30.3875,24.1875,37.15,29.125,22.4,22.4,11.4125,31.3,61,12.2729166666667,354,1091
Ampara,0,2011-04-18,4,2011,16,2011-04-25,30.1125,24.5,36.75,29.6625,69.7,69.7,10.6125,33.8,63,12.31875,351,1091
Ampara,6,2011-04-25,4,2011,17,2011-05-02,30.7375,24.825,38.5375,30.3875,71.3,71.3,8.25,33.8,63,12.3604166666667,349,1091
Ampara,3,2011-05-02,5,2011,18,2011-05-09,32.4,25.325,40.1625,30.875,3.8,3.8,9.3375,32,2,12.4,347,1091
Ampara,0,2011-05-09,5,2011,19,2011-05-16,32.375,25.5375,39.475,30.125,6.4,6.4,13.25,33.8,51,12.4375,346,1092
Ampara,1,2011-05-16,5,2011,20,2011-05-23,32.325,25.4625,38.3125,29.95,14.1,14.1,15.6375,42.8,51,12.4729166666667,345,1093
Ampara,3,2011-05-23,5,2011,21,2011-05-30,32.8875,25.6,40.0875,30.7,10.8,10.8,11.225,33.5,53,12.4958333333333,345,1094
Ampara,11,2011-05-30,5,2011,22,2011-06-06,33.0125,25.85,39.5625,30.8375,12.9,12.9,10.275,39.6,3,12.5208333333333,345,1096
Ampara,5,2011-06-06,6,2011,23,2011-06-13,33.4,26.3125,38.7375,30.6,9.8,9.8,14.175,40.3,2,12.5333333333333,346,1098
Ampara,5,2011-06-13,6,2011,24,2011-06-20,34.5625,25.55,39.95,29.45,0.5,0.5,11.1875,41.4,1,12.54375,347,1099
Ampara,1,2011-06-20,6,2011,25,2011-06-27,34.5875,25.025,40.2625,29.225,3.7,3.7,9.125,40.3,1,12.5458333333333,348,1101
Ampara,5,2011-06-27,6,2011,26,2011-07-04,34.1625,26.1125,39.4625,31.025,3.4,3.4,11.4375,40.3,51,12.5375,350,1102
Ampara,2,2011-07-04,7,2011,27,2011-07-11,33.175,25.8375,39.4125,31.4125,33.6,33.6,8.7375,37.1,63,12.5270833333333,351,1103
Ampara,3,2011-07-11,7,2011,28,2011-07-18,33.7375,25.625,38.9125,29.55,11.3,11.3,12.775,42.1,61,12.5104166666667,353,1104
Ampara,4,2011-07-18,7,2011,29,2011-07-25,33.7,25.775,39.275,29.7375,21.1,21.1,13.1125,47.2,53,12.4833333333333,354,1103
Ampara,6,2011-07-25,7,2011,30,2011-08-01,33.375,25.15,39.2375,29.2375,17.9,17.9,11.7375,37.8,1,12.4520833333333,355,1102
Ampara,0,2011-08-01,8,2011,31,2011-08-08,34.3625,25.35,39.35,28.975,11.7,11.7,13.65,41.8,53,12.4208333333333,356,1101
Ampara,2,2011-08-08,8,2011,32,2011-08-15,32.7375,25.6875,38.775,30.5875,30.3,30.3,11.3875,41,55,12.3833333333333,356,1099
Ampara,2,2011-08-15,8,2011,33,2011-08-22,32.0625,25.2875,38.175,30.1375,20.2,20.2,10.15,44.6,55,12.3458333333333,356,1096
Ampara,2,2011-08-22,8,2011,34,2011-08-29,32.9,25.1125,37.65,28.175,19,19,18.05,47.5,1,12.29375,356,1093
Ampara,1,2011-08-29,8,2011,35,2011-09-05,33.575,25.6,39.5375,29.4375,18.3,18.3,14.175,41.4,53,12.25625,355,1090
Ampara,18,2011-09-05,9,2011,36,2011-09-12,32.65,25.6125,38.9125,29.9,35.8,35.8,13.6125,40.7,63,12.20625,354,1086
Ampara,1,2011-09-12,9,2011,37,2011-09-19,32.375,25.2125,38.35,29.2625,16.3,16.3,13.625,39.2,51,12.1604166666667,353,1082
Ampara,1,2011-09-19,9,2011,38,2011-09-26,33.2,25.375,38.8375,29.6875,6.2,6.2,14.1625,45.4,1,12.1166666666667,352,1079
Ampara,3,2011-09-26,9,2011,39,2011-10-03,32.6875,25.7,39.175,31.2375,17.3,17.3,13.2875,35.6,55,12.06875,350,1075
Ampara,4,2011-10-03,10,2011,40,2011-10-10,31.5,25.3,38.3375,30.75,50.4,50.4,13.1,32.8,61,12.025,350,1071
Ampara,4,2011-10-10,10,2011,41,2011-10-17,30.25,24.6125,37.0625,29.8125,62.2,62.2,9.7375,29.2,61,11.9729166666667,350,1068
Ampara,6,2011-10-17,10,2011,42,2011-10-24,29.4,24.325,36.05,29.275,70.8,70.8,9.6,32.4,63,11.9333333333333,349,1065
Ampara,2,2011-10-24,10,2011,43,2011-10-31,27.45,23.8,32.6,28.575,120.6,120.6,11.0875,38.2,61,11.8895833333333,350,1063
Ampara,4,2011-10-31,10,2011,44,2011-11-07,28.675,23.9375,34.675,28.7375,48.4,48.4,9.2375,27.7,61,11.8541666666667,350,1062
Ampara,0,2011-11-07,11,2011,45,2011-11-14,28.8625,23.675,33.6625,27.6625,11.5,11.5,13.25,36,51,11.8125,352,1061
Ampara,9,2011-11-14,11,2011,46,2011-11-21,28.325,23.6125,33.625,27.9125,29.7,29.7,12.975,36.4,51,11.78125,354,1061
Ampara,6,2011-11-21,11,2011,47,2011-11-28,27.275,23.875,32.0125,27.8875,140.2,140.2,15.375,51.5,63,11.75625,356,1062
Ampara,8,2011-11-28,11,2011,48,2011-12-05,28.575,23.65,33.6,28.375,15,15,10.3625,32.8,53,11.7291666666667,360,1063
Ampara,5,2011-12-05,12,2011,49,2011-12-12,28,23.5875,32.525,27.6875,34.8,34.8,14.5625,44.3,51,11.7145833333333,363,1066
Ampara,5,2011-12-12,12,2011,50,2011-12-19,26.7375,23.8125,30.5625,27.4,193.4,193.4,15.8,43.2,63,11.7041666666667,366,1069
Ampara,13,2011-12-19,12,2011,51,2011-12-26,26.1125,23.3375,29.0125,26.15,213.1,213.1,19.175,48.6,61,11.7,370,1072
Ampara,24,2011-12-26,12,2011,52,2012-01-02,28.7375,21.3625,32.2875,23.625,0.5,0.5,13.4625,40,2,11.7083333333333,373,1076
Ampara,5,2012-01-02,1,2012,1,2012-01-09,27.5625,22.7375,32.075,26.9625,48,48,13.975,37.1,51,11.71875,376,1079
Ampara,12,2012-01-09,1,2012,2,2012-01-16,27.225,22.9125,29.9,25.9875,6.3,6.3,18.6125,51.5,51,11.7354166666667,378,1083
Ampara,9,2012-01-16,1,2012,3,2012-01-23,27.075,22.05,29.85,24.9375,4.9,4.9,14.875,40.7,51,11.7583333333333,380,1086
Ampara,9,2012-01-23,1,2012,4,2012-01-30,27.1875,22.3375,29.5625,25.275,6.8,6.8,17.175,39.6,51,11.7875,381,1088
Ampara,9,2012-01-30,1,2012,5,2012-02-06,26.95,22.7625,30.0125,26.1,29.7,29.7,18.4375,43.2,51,11.8166666666667,382,1091
Ampara,17,2012-02-06,2,2012,6,2012-02-13,27.8625,23.125,32.225,27.125,23,23,15.275,41,51,11.8604166666667,381,1092
Ampara,5,2012-02-13,2,2012,7,2012-02-20,27.6875,23.225,31.425,27.125,31.3,31.3,15.6625,41,51,11.9020833333333,379,1093
Ampara,9,2012-02-20,2,2012,8,2012-02-27,28.4375,22.6125,31.75,25.9625,1.2,1.2,17.05,44.6,3,11.94375,377,1094
Ampara,7,2012-02-27,2,2012,9,2012-03-05,30.0125,23.8125,35.8,28.3375,10.1,10.1,12.1625,31.3,2,11.9958333333333,375,1095
Ampara,3,2012-03-05,3,2012,10,2012-03-12,30.7625,23.3875,36.2875,27.675,0.4,0.4,13.4375,35.3,2,12.03125,372,1094
Ampara,8,2012-03-12,3,2012,11,2012-03-19,29.975,23.9,35.8625,28.5375,10.7,10.7,12.7875,33.5,51,12.0833333333333,369,1094
Ampara,0,2012-03-19,3,2012,12,2012-03-26,31.5,23.7375,36.575,27.825,0,0,14.2875,35.3,1,12.1291666666667,365,1093
Ampara,1,2012-03-26,3,2012,13,2012-04-02,30.7,24.575,36.5875,29.175,22.2,22.2,12.6375,37.1,51,12.175,362,1092
Ampara,1,2012-04-02,4,2012,14,2012-04-09,31.0125,24.675,37.45,29.525,22.5,22.5,11.4625,33.8,63,12.225,358,1092
Ampara,4,2012-04-09,4,2012,15,2012-04-16,30.6625,24.6625,37.325,29.6625,35.1,35.1,10.1875,34.2,63,12.2666666666667,355,1091
Ampara,1,2012-04-16,4,2012,16,2012-04-23,30.6125,24.9375,37.2875,29.7625,32.8,32.8,9.55,29.5,63,12.3125,352,1091
Ampara,4,2012-04-23,4,2012,17,2012-04-30,31.375,25.1,37.825,30,23.8,23.8,12.9,38.2,53,12.3520833333333,349,1091
Ampara,1,2012-04-30,4,2012,18,2012-05-07,33.0875,25.075,39.6375,29.35,1.5,1.5,12.15,38.2,1,12.39375,347,1091
Ampara,5,2012-05-07,5,2012,19,2012-05-14,32.9375,25.925,40.375,31.4,2.6,2.6,10.5125,33.1,51,12.43125,346,1092
Ampara,0,2012-05-14,5,2012,20,2012-05-21,33.9375,26.3375,41.3625,31.5375,5.4,5.4,12.9625,35.6,1,12.46875,345,1093
Ampara,0,2012-05-21,5,2012,21,2012-05-28,35.2625,26.7125,41.1125,30.5375,10.4,10.4,15.6,41.4,53,12.4916666666667,345,1094
Ampara,0,2012-05-28,5,2012,22,2012-06-04,35.8125,26.6125,41.7125,30.2,2.2,2.2,16.7125,45.7,2,12.5166666666667,345,1096
Ampara,1,2012-06-04,6,2012,23,2012-06-11,35.2625,26.3375,40.15,30.1875,4.2,4.2,13.7,41,1,12.5333333333333,345,1097
Ampara,1,2012-06-11,6,2012,24,2012-06-18,34.6125,26.0875,39,29.5375,5.3,5.3,14.5125,44.6,2,12.54375,346,1099
Ampara,0,2012-06-18,6,2012,25,2012-06-25,34.3125,25.8875,38.05,28.9625,0.8,0.8,16.625,40.7,1,12.5458333333333,348,1101
Ampara,1,2012-06-25,6,2012,26,2012-07-02,34.1625,25.7875,38.575,29.2875,5.7,5.7,14.275,40.7,51,12.5416666666667,349,1102
Ampara,0,2012-07-02,7,2012,27,2012-07-09,34.7625,25.8625,39.4,29.325,4.8,4.8,13.3125,56.9,2,12.5291666666667,351,1103
Ampara,2,2012-07-09,7,2012,28,2012-07-16,33.4875,26.0375,39.175,31.1125,39.4,39.4,11.075,40,63,12.5145833333333,353,1104
Ampara,1,2012-07-16,7,2012,29,2012-07-23,33.575,25.3875,38.9125,29.15,8.4,8.4,13.025,42.5,1,12.4895833333333,354,1103
Ampara,1,2012-07-23,7,2012,30,2012-07-30,34.725,25.6625,40.375,29.2625,3.2,3.2,10.75,42.5,1,12.45625,355,1102
Ampara,1,2012-07-30,7,2012,31,2012-08-06,35.3,26.0625,39.9,29.1375,1.5,1.5,15.0125,43.6,2,12.4270833333333,356,1101
Ampara,2,2012-08-06,8,2012,32,2012-08-13,34.25,26.1875,38.575,29.3,10.8,10.8,16.0875,46.4,51,12.3979166666667,356,1099
Ampara,1,2012-08-13,8,2012,33,2012-08-20,33.575,25.7625,38.9875,29.575,16.1,16.1,13.75,43.9,61,12.3541666666667,356,1097
Ampara,0,2012-08-20,8,2012,34,2012-08-27,33.3125,25.55,38.1,29.325,13.4,13.4,16.0625,45,51,12.30625,356,1094
Ampara,2,2012-08-27,8,2012,35,2012-09-03,33.725,25.8,38.5375,29.0875,16.5,16.5,17.8375,47.5,55,12.2625,355,1091
Ampara,0,2012-09-03,9,2012,36,2012-09-10,33.4,25.6625,39.2375,29.625,25.6,25.6,14.275,40,63,12.2145833333333,354,1087
Ampara,3,2012-09-10,9,2012,37,2012-09-17,33.5625,25.3625,39.5875,30.075,10.1,10.1,12.05,38.9,51,12.16875,353,1083
Ampara,0,2012-09-17,9,2012,38,2012-09-24,33.125,25.4625,38.2625,29.4625,31.5,31.5,16.2375,45.7,51,12.1229166666667,352,1079
Ampara,1,2012-09-24,9,2012,39,2012-10-01,33.2125,25.5875,39.525,29.975,16.2,16.2,11.775,37.8,1,12.0770833333333,351,1075
Ampara,3,2012-10-01,10,2012,40,2012-10-08,33.5375,25.7625,39.25,29.7875,17.7,17.7,16.7625,48.6,51,12.03125,350,1072
Ampara,0,2012-10-08,10,2012,41,2012-10-15,30.7125,24.8375,36.3875,29.5375,74.3,74.3,13.975,40.3,63,11.9833333333333,350,1069
Ampara,5,2012-10-15,10,2012,42,2012-10-22,28.3875,23.925,34.1625,28.75,123.2,123.2,9.9375,28.4,61,11.94375,349,1066
Ampara,0,2012-10-22,10,2012,43,2012-10-29,28.4,23.85,33.8125,28.175,113.9,113.9,12.85,64.1,63,11.8958333333333,350,1063
Ampara,2,2012-10-29,10,2012,44,2012-11-05,28.8,24.1125,33.45,27.6,91.6,91.6,17.0625,64.1,61,11.8625,350,1062
Ampara,2,2012-11-05,11,2012,45,2012-11-12,28.6125,23.6875,34.5375,28.4625,88.3,88.3,10.875,33.1,63,11.8208333333333,351,1061
Ampara,2,2012-11-12,11,2012,46,2012-11-19,28.0375,24.0375,32.65,27.775,28,28,14.1875,33.8,3,11.7854166666667,353,1061
Ampara,6,2012-11-19,11,2012,47,2012-11-26,29.25,23.95,35.2375,28.725,51.5,51.5,9.6125,27.7,51,11.75625,356,1061
Ampara,0,2012-11-26,11,2012,48,2012-12-03,27.85,23.475,31.875,26.8625,58.6,58.6,15.45,43.9,51,11.73125,359,1063
Ampara,15,2012-12-03,12,2012,49,2012-12-10,27.725,23.35,32.6625,27.425,22.4,22.4,11.1625,36,51,11.7166666666667,362,1065
Ampara,7,2012-12-10,12,2012,50,2012-12-17,27.175,22.5875,30.425,25.6875,81,81,16.8,48.2,3,11.7083333333333,366,1068
Ampara,0,2012-12-17,12,2012,51,2012-12-24,26.075,23.45,30.3125,27.0625,195.5,195.5,14.9875,48.2,63,11.7,369,1071
Ampara,7,2012-12-24,12,2012,52,2012-12-31,27.5375,23.6375,32.9625,27.9,58.1,58.1,12.2625,36,63,11.7,373,1075
Ampara,8,2012-12-31,12,2012,1,2013-01-07,26.5875,23.8,30.05,27.2625,237.1,237.1,17.1,42.5,63,11.7166666666667,376,1079
Ampara,17,2013-01-07,1,2013,2,2013-01-14,26.6375,23.175,29.875,26.2625,159.8,159.8,16.6125,42.8,3,11.7333333333333,378,1082
Ampara,16,2013-01-14,1,2013,3,2013-01-21,27.575,22.85,30.4,25.5125,1.4,1.4,18.925,47.9,3,11.7541666666667,380,1085
Ampara,10,2013-01-21,1,2013,4,2013-01-28,26.8875,23.5375,30.05,26.5375,187.2,187.2,19.175,47.9,51,11.7833333333333,381,1088
Ampara,3,2013-01-28,1,2013,5,2013-02-04,27.3625,23.1875,30.6125,26.0375,8.3,8.3,18.65,45,2,11.8125,382,1090
Ampara,12,2013-02-04,2,2013,6,2013-02-11,27.1125,23.625,31.675,27.7,43.8,43.8,13.975,40.3,51,11.8541666666667,381,1092
Ampara,6,2013-02-11,2,2013,7,2013-02-18,27.925,23.525,33.475,27.8375,96.6,96.6,13.1375,45,63,11.89375,380,1093
Ampara,47,2013-02-18,2,2013,8,2013-02-25,28.6625,22.7625,33.0375,26.3875,6.2,6.2,16.0375,43.6,51,11.9354166666667,378,1094
Ampara,26,2013-02-25,2,2013,9,2013-03-04,28.5375,23.3,32.2875,26.45,52,52,17.4125,44.3,2,11.9895833333333,375,1095
Ampara,42,2013-03-04,3,2013,10,2013-03-11,28.3125,24.35,34.5375,29.1875,72.7,72.7,12,37.8,53,12.0229166666667,372,1094
Ampara,12,2013-03-11,3,2013,11,2013-03-18,29.275,24.2625,35.6875,29.325,18.1,18.1,12.2875,31.3,53,12.075,369,1094
Ampara,1,2013-03-18,3,2013,12,2013-03-25,29.3375,23.675,35.2,28.4125,26.9,26.9,12.7625,36,53,12.1229166666667,366,1093
Ampara,15,2013-03-25,3,2013,13,2013-04-01,30.5375,24.5625,37.375,29.7875,13,13,10.5,27.7,51,12.1708333333333,362,1092
Ampara,11,2013-04-01,4,2013,14,2013-04-08,31.9875,25.4,38.6625,30.575,0,0,12.3625,33.1,2,12.2166666666667,359,1092
Ampara,1,2013-04-08,4,2013,15,2013-04-15,31.5375,25.5,38.4125,30.7875,19.3,19.3,11.275,32,61,12.2583333333333,355,1091
Ampara,5,2013-04-15,4,2013,16,2013-04-22,32.9,25.7875,39.7125,31.275,5.1,5.1,11.7375,36,1,12.3041666666667,352,1091
Ampara,2,2013-04-22,4,2013,17,2013-04-29,31.8125,25.7,38.4875,31.0625,16.9,16.9,10.375,32,51,12.3479166666667,350,1091
Ampara,2,2013-04-29,4,2013,18,2013-05-06,31,25.5625,37.75,31.0375,29.2,29.2,10.75,33.1,53,12.3854166666667,348,1091
Ampara,5,2013-05-06,5,2013,19,2013-05-13,32.05,26.125,39.375,31.75,18.8,18.8,10.45,31,53,12.4270833333333,346,1092
Ampara,2,2013-05-13,5,2013,20,2013-05-20,32.7375,26.4875,40.1875,31.8,35.6,35.6,12.9125,48.6,3,12.4604166666667,345,1092
Ampara,6,2013-05-20,5,2013,21,2013-05-27,33.4875,25.85,39.375,29.7875,10.1,10.1,16.6,48.6,2,12.4895833333333,345,1094
Ampara,11,2013-05-27,5,2013,22,2013-06-03,32.775,25.7625,38.2125,29.75,12.6,12.6,15.2875,57.2,51,12.5104166666667,345,1095
Ampara,4,2013-06-03,6,2013,23,2013-06-10,32.575,25.7625,36.775,29.65,0.3,0.3,13.4375,53.3,51,12.5291666666667,345,1097
Ampara,3,2013-06-10,6,2013,24,2013-06-17,33.6,25.8625,37.2375,29.65,5.7,5.7,15.2875,56.2,51,12.54375,346,1099
Ampara,4,2013-06-17,6,2013,25,2013-06-24,33.125,25.7625,37.75,29.95,17.6,17.6,11.1375,49,2,12.5416666666667,348,1100
Ampara,2,2013-06-24,6,2013,26,2013-07-01,33.325,25.5375,38.6375,29.5875,18.4,18.4,13.5875,45,61,12.54375,349,1102
Ampara,5,2013-07-01,7,2013,27,2013-07-08,32.9375,25.075,38.6375,29.2625,39.5,39.5,11.1375,39.6,53,12.53125,351,1103
Ampara,7,2013-07-08,7,2013,28,2013-07-15,32.625,25.375,38.5125,30.025,2.8,2.8,8.0625,34.9,53,12.5229166666667,352,1104
Ampara,4,2013-07-15,7,2013,29,2013-07-22,33.9125,25.65,38.675,28.8125,4.9,4.9,14.0625,46.1,2,12.4979166666667,354,1104
Ampara,6,2013-07-22,7,2013,30,2013-07-29,33.5125,25.75,38.3875,29.1875,7.7,7.7,15.2375,42.1,61,12.4645833333333,355,1103
Ampara,5,2013-07-29,7,2013,31,2013-08-05,34.7375,25.825,38.9875,29.475,9.8,9.8,13.075,53.3,1,12.43125,356,1101
Ampara,4,2013-08-05,8,2013,32,2013-08-12,33.5,25.3875,39.3,29.8375,26.1,26.1,10.725,41.4,63,12.4020833333333,356,1100
Ampara,1,2013-08-12,8,2013,33,2013-08-19,33.225,25.275,38.8125,29.55,11.5,11.5,12.0125,41.4,51,12.3625,356,1097
Ampara,5,2013-08-19,8,2013,34,2013-08-26,34.2125,25.1,39.4625,28.85,3.7,3.7,12.4875,44.3,2,12.3145833333333,356,1094
Ampara,4,2013-08-26,8,2013,35,2013-09-02,32.5,25.7125,37.5625,30.325,22.7,22.7,14.725,48.6,51,12.26875,355,1091
Ampara,0,2013-09-02,9,2013,36,2013-09-09,31.7375,25.3,36.6375,29.5,21.7,21.7,10.95,42.5,61,12.225,354,1088
Ampara,10,2013-09-09,9,2013,37,2013-09-16,31.7375,25.1125,37.0125,29,14.5,14.5,13.05,39.6,51,12.1791666666667,353,1084
Ampara,5,2013-09-16,9,2013,38,2013-09-23,33.3875,25.4125,38.325,29.05,10.8,10.8,15.975,48.2,1,12.13125,352,1080
Ampara,9,2013-09-23,9,2013,39,2013-09-30,33.8125,25.1375,39.6125,29.525,0.4,0.4,13.5,41.4,1,12.0875,351,1076
Ampara,9,2013-09-30,9,2013,40,2013-10-07,33.3375,24.925,39.0625,28.7125,7.5,7.5,12.9125,39.6,1,12.04375,350,1073
Ampara,3,2013-10-07,10,2013,41,2013-10-14,33.775,25,39.5125,28.8,4.8,4.8,12.6375,43.9,51,11.9916666666667,350,1069
Ampara,0,2013-10-14,10,2013,42,2013-10-21,31.125,24.6625,37.05,29.4625,107.5,107.5,11.2,39.2,63,11.9479166666667,349,1066
Ampara,3,2013-10-21,10,2013,43,2013-10-28,30.925,24.7125,37.2125,29.025,40.3,40.3,11.925,37.1,63,11.9020833333333,350,1064
Ampara,8,2013-10-28,10,2013,44,2013-11-04,29.25,24.225,35.525,28.925,50.2,50.2,11.5125,37.4,63,11.8666666666667,350,1062
Ampara,7,2013-11-04,11,2013,45,2013-11-11,28.375,23.8375,33.7875,28.2875,15.9,15.9,13.05,35.6,51,11.8291666666667,351,1061
Ampara,3,2013-11-11,11,2013,46,2013-11-18,28.8875,23.8125,33.0125,27.325,9.3,9.3,15.6625,45,51,11.7916666666667,353,1061
Ampara,5,2013-11-18,11,2013,47,2013-11-25,28.6875,23.65,33.7875,28.1375,28.5,28.5,11.525,34.9,51,11.7625,355,1061
Ampara,4,2013-11-25,11,2013,48,2013-12-02,27.9625,23.25,32.0625,26.9375,88.5,88.5,13.6125,37.4,2,11.7395833333333,358,1063
Ampara,4,2013-12-02,12,2013,49,2013-12-09,26.9875,23.575,30.2625,26.15,183,183,20.2125,49.3,63,11.71875,362,1065
Ampara,2,2013-12-09,12,2013,50,2013-12-16,27.7625,23.075,31.95,26.7625,30,30,15.4,45.7,51,11.7041666666667,365,1067
